ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_year,Ref_value_month,total-2009,total-2010,total-2011,total-2012,total-2013,total-2014,Date,Value
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Dec/10,0.7
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jan/11,5.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Feb/11,3.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Mar/11,5.0
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Apr/11,5.8
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,May/11,7.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jun/11,6.7
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jul/11,9.5
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Aug/11,7.6
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Sep/11,6.6
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Oct/11,9.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Nov/11,3.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Dec/11,7.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jan/12,4.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Feb/12,2.6
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Mar/12,10.0
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Apr/12,8.4
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,May/12,0.8
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jun/12,6.8
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jul/12,3.1
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Aug/12,1.5
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Sep/12,3.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Oct/12,8.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Nov/12,6.6
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Dec/12,2.9
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jan/13,1.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Feb/13,7.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Mar/13,7.1
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Apr/13,9.0
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,May/13,8.8
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jun/13,2.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jul/13,7.4
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Aug/13,8.8
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Sep/13,1.7
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Oct/13,2.4
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Nov/13,1.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Dec/13,5.3
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jan/14,3.8
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Feb/14,1.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Mar/14,4.7
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Apr/14,0.2
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,May/14,7.0
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jun/14,4.5
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Jul/14,4.0
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Aug/14,5.1
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Sep/14,7.6
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Oct/14,4.6
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Nov/14,0.4
37,OMGEVINGSEFFECT,Stankoverlast,Poort,aantal/maand,85.0,5.0,37.0,60.8,76.8,58.4,62.3,59.0,Dec/14,7.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jan/09,8.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Feb/09,1.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Mar/09,1.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Apr/09,9.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,May/09,7.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jun/09,5.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jul/09,5.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Aug/09,3.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Sep/09,1.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Oct/09,5.5
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Nov/09,9.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Dec/09,2.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jan/10,2.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Feb/10,1.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Mar/10,2.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Apr/10,5.9
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,May/10,8.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jun/10,2.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jul/10,7.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Aug/10,4.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Sep/10,9.8
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Oct/10,5.5
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Nov/10,8.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Dec/10,4.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jan/11,9.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Feb/11,4.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Mar/11,8.5
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Apr/11,5.9
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,May/11,8.5
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jun/11,6.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jul/11,2.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Aug/11,6.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Sep/11,5.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Oct/11,8.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Nov/11,1.5
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Dec/11,1.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jan/12,5.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Feb/12,0.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Mar/12,2.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Apr/12,8.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,May/12,5.5
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jun/12,8.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jul/12,2.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Aug/12,3.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Sep/12,8.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Oct/12,9.9
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Nov/12,6.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Dec/12,4.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jan/13,9.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Feb/13,7.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Mar/13,1.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Apr/13,7.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,May/13,9.4
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jun/13,4.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jul/13,6.9
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Aug/13,7.9
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Sep/13,7.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Oct/13,8.8
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Nov/13,4.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Dec/13,3.3
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jan/14,2.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Feb/14,4.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Mar/14,9.1
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Apr/14,1.6
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,May/14,1.7
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jun/14,6.8
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Jul/14,9.0
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Aug/14,6.8
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Sep/14,0.8
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Oct/14,2.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Nov/14,1.2
37,OMGEVINGSEFFECT,Stankoverlast,Hout,aantal/maand,63.0,9.0,59.4,62.5,67.1,63.2,78.5,89.0,Dec/14,6.9
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jan/09,3.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Feb/09,2.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Mar/09,7.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Apr/09,4.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,May/09,4.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jun/09,6.0
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jul/09,2.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Aug/09,1.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Sep/09,4.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Oct/09,7.4
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Nov/09,7.5
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Dec/09,8.8
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jan/10,6.6
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Feb/10,6.8
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Mar/10,2.8
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Apr/10,6.5
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,May/10,7.6
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jun/10,8.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jul/10,2.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Aug/10,7.0
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Sep/10,2.4
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Oct/10,8.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Nov/10,5.9
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Dec/10,6.0
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jan/11,7.4
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Feb/11,7.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Mar/11,9.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Apr/11,1.6
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,May/11,6.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jun/11,6.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jul/11,1.3
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Aug/11,7.4
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Sep/11,2.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Oct/11,4.0
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Nov/11,7.4
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Dec/11,6.5
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jan/12,8.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Feb/12,0.4
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Mar/12,7.6
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Apr/12,0.8
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,May/12,8.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jun/12,0.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jul/12,2.3
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Aug/12,5.8
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Sep/12,3.3
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Oct/12,3.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Nov/12,5.0
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Dec/12,2.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jan/13,6.5
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Feb/13,9.7
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Mar/13,7.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Apr/13,4.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,May/13,6.1
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jun/13,3.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Jul/13,9.2
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Aug/13,5.0
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Sep/13,8.6
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Oct/13,9.3
37,OMGEVINGSEFFECT,Stankoverlast,Pampus,aantal/maand,51.0,5.0,60.6,70.8,68.0,48.0,76.6,82.0,Nov/13,3.5
