ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_month_2,Ref_value_month_0,Ref_value_month_minus2,Date,Abs,Score,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Hout,Percentage gereinigd van gepland,100,50,0,Sep/14,,3.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Hout,Percentage gereinigd van gepland,100,50,0,Oct/14,,9.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Hout,Percentage gereinigd van gepland,100,50,0,Nov/14,,8.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Hout,Percentage gereinigd van gepland,100,50,0,Dec/14,,1.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jan/09,,1.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Feb/09,,6.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Mar/09,,5.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Apr/09,,4.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,May/09,,6.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jun/09,,5.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jul/09,,9.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Aug/09,,3.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Sep/09,,4.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Oct/09,,9.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Nov/09,,7.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Dec/09,,1.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jan/10,,8.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Feb/10,,2.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Mar/10,,1.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Apr/10,,7.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,May/10,,9.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jun/10,,8.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jul/10,,5.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Aug/10,,5.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Sep/10,,4.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Oct/10,,6.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Nov/10,,7.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Dec/10,,8.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jan/11,,8.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Feb/11,,4.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Mar/11,,1.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Apr/11,,2.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,May/11,,4.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jun/11,,0.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jul/11,,6.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Aug/11,,3.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Sep/11,,8.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Oct/11,,6.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Nov/11,,8.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Dec/11,,1.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jan/12,,5.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Feb/12,,2.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Mar/12,,4.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Apr/12,,8.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,May/12,,1.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jun/12,,2.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jul/12,,3.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Aug/12,,4.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Sep/12,,0.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Oct/12,,7.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Nov/12,,3.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Dec/12,,9.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jan/13,,5.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Feb/13,,1.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Mar/13,,6.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Apr/13,,8.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,May/13,,1.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jun/13,,4.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jul/13,,9.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Aug/13,,8.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Sep/13,,8.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Oct/13,,7.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Nov/13,,0.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Dec/13,,6.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jan/14,,4.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Feb/14,,8.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Mar/14,,4.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Apr/14,,3.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,May/14,,0.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jun/14,,9.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Jul/14,,9.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Aug/14,,4.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Sep/14,,0.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Oct/14,,4.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Nov/14,,6.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Pampus,Percentage gereinigd van gepland,100,50,0,Dec/14,,1.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jan/09,,6.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Feb/09,,4.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Mar/09,,9.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Apr/09,,1.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,May/09,,1.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jun/09,,1.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jul/09,,1.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Aug/09,,7.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Sep/09,,6.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Oct/09,,9.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/09,,4.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/09,,0.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jan/10,,4.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Feb/10,,2.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Mar/10,,3.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Apr/10,,1.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,May/10,,2.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jun/10,,3.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jul/10,,3.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Aug/10,,4.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Sep/10,,8.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Oct/10,,7.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/10,,3.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/10,,4.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jan/11,,3.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Feb/11,,7.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Mar/11,,4.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Apr/11,,7.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,May/11,,0.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jun/11,,8.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jul/11,,2.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Aug/11,,6.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Sep/11,,4.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Oct/11,,8.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/11,,8.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/11,,0.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jan/12,,4.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Feb/12,,0.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Mar/12,,7.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Apr/12,,7.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,May/12,,8.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jun/12,,2.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jul/12,,5.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Aug/12,,3.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Sep/12,,0.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Oct/12,,5.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/12,,0.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/12,,5.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jan/13,,3.9,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Feb/13,,5.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Mar/13,,7.0,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Apr/13,,8.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,May/13,,1.5,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jun/13,,8.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jul/13,,5.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Aug/13,,3.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Sep/13,,1.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Oct/13,,9.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/13,,3.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/13,,2.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jan/14,,6.7,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Feb/14,,3.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Mar/14,,5.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Apr/14,,9.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,May/14,,9.2,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jun/14,,8.1,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Jul/14,,9.6,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Aug/14,,1.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Sep/14,,6.4,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Oct/14,,4.8,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/14,,7.3,
36,PLANREALISATIE,Exploitatie - Afwijking begroting en uitgave - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/14,,4.5,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/09,,2.0,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/09,,2.4,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/09,,6.7,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/09,,2.6,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/09,,8.0,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/09,,9.8,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/09,,2.8,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/09,,5.9,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/09,,7.7,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/09,,4.4,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/09,,9.2,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/09,,7.2,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/10,,3.9,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/10,,7.5,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/10,,5.5,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/10,,3.4,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/10,,7.9,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/10,,7.8,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/10,,9.5,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/10,,8.7,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/10,,9.8,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/10,,4.2,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/10,,7.6,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/10,,7.1,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/11,,1.9,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/11,,1.5,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/11,,1.7,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/11,,1.0,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/11,,2.5,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/11,,4.8,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/11,,1.3,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/11,,4.1,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/11,,8.7,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/11,,0.2,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/11,,1.3,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/11,,1.1,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/12,,5.6,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/12,,4.4,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/12,,8.2,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/12,,7.1,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/12,,7.9,
37,PLANREALISATIE,Onderzoek - Afwijking begroting en uitgave - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/12,,3.8,
