ID_KPI,KPI,Gebied,Date,Value
2,PLANREALISATIE,Purmer-Noord,May/13,NULL
2,PLANREALISATIE,Purmer-Noord,Jun/13,NULL
2,PLANREALISATIE,Purmer-Noord,Jul/13,NULL
2,PLANREALISATIE,Purmer-Noord,Aug/13,NULL
2,PLANREALISATIE,Purmer-Noord,Sep/13,NULL
2,PLANREALISATIE,Purmer-Noord,Oct/13,NULL
2,PLANREALISATIE,Purmer-Noord,Nov/13,NULL
2,PLANREALISATIE,Purmer-Noord,Dec/13,NULL
2,PLANREALISATIE,Purmer-Noord,Jan/14,NULL
2,PLANREALISATIE,Purmer-Noord,Feb/14,NULL
2,PLANREALISATIE,Purmer-Noord,Mar/14,NULL
2,PLANREALISATIE,Purmer-Noord,Apr/14,NULL
2,PLANREALISATIE,Purmer-Noord,May/14,NULL
2,PLANREALISATIE,Purmer-Noord,Jun/14,NULL
2,PLANREALISATIE,Purmer-Noord,Jul/14,NULL
2,PLANREALISATIE,Purmer-Noord,Aug/14,NULL
2,PLANREALISATIE,Purmer-Noord,Sep/14,NULL
2,PLANREALISATIE,Purmer-Noord,Oct/14,NULL
2,PLANREALISATIE,Purmer-Noord,Nov/14,NULL
2,PLANREALISATIE,Purmer-Noord,Dec/14,NULL
2,PLANREALISATIE,Purmerend,Jan/09,NULL
2,PLANREALISATIE,Purmerend,Feb/09,NULL
2,PLANREALISATIE,Purmerend,Mar/09,NULL
2,PLANREALISATIE,Purmerend,Apr/09,NULL
2,PLANREALISATIE,Purmerend,May/09,NULL
2,PLANREALISATIE,Purmerend,Jun/09,NULL
2,PLANREALISATIE,Purmerend,Jul/09,NULL
2,PLANREALISATIE,Purmerend,Aug/09,NULL
2,PLANREALISATIE,Purmerend,Sep/09,NULL
2,PLANREALISATIE,Purmerend,Oct/09,NULL
2,PLANREALISATIE,Purmerend,Nov/09,NULL
2,PLANREALISATIE,Purmerend,Dec/09,NULL
2,PLANREALISATIE,Purmerend,Jan/10,NULL
2,PLANREALISATIE,Purmerend,Feb/10,NULL
2,PLANREALISATIE,Purmerend,Mar/10,NULL
2,PLANREALISATIE,Purmerend,Apr/10,NULL
2,PLANREALISATIE,Purmerend,May/10,NULL
2,PLANREALISATIE,Purmerend,Jun/10,NULL
2,PLANREALISATIE,Purmerend,Jul/10,NULL
2,PLANREALISATIE,Purmerend,Aug/10,NULL
2,PLANREALISATIE,Purmerend,Sep/10,NULL
2,PLANREALISATIE,Purmerend,Oct/10,NULL
2,PLANREALISATIE,Purmerend,Nov/10,NULL
2,PLANREALISATIE,Purmerend,Dec/10,NULL
2,PLANREALISATIE,Purmerend,Jan/11,NULL
2,PLANREALISATIE,Purmerend,Feb/11,NULL
2,PLANREALISATIE,Purmerend,Mar/11,NULL
2,PLANREALISATIE,Purmerend,Apr/11,NULL
2,PLANREALISATIE,Purmerend,May/11,NULL
2,PLANREALISATIE,Purmerend,Jun/11,NULL
2,PLANREALISATIE,Purmerend,Jul/11,NULL
2,PLANREALISATIE,Purmerend,Aug/11,NULL
2,PLANREALISATIE,Purmerend,Sep/11,NULL
2,PLANREALISATIE,Purmerend,Oct/11,NULL
2,PLANREALISATIE,Purmerend,Nov/11,NULL
2,PLANREALISATIE,Purmerend,Dec/11,NULL
2,PLANREALISATIE,Purmerend,Jan/12,NULL
2,PLANREALISATIE,Purmerend,Feb/12,NULL
2,PLANREALISATIE,Purmerend,Mar/12,NULL
2,PLANREALISATIE,Purmerend,Apr/12,NULL
2,PLANREALISATIE,Purmerend,May/12,NULL
2,PLANREALISATIE,Purmerend,Jun/12,NULL
2,PLANREALISATIE,Purmerend,Jul/12,NULL
2,PLANREALISATIE,Purmerend,Aug/12,NULL
2,PLANREALISATIE,Purmerend,Sep/12,7.4
2,PLANREALISATIE,Purmerend,Oct/12,6.9
2,PLANREALISATIE,Purmerend,Nov/12,7.4
2,PLANREALISATIE,Purmerend,Dec/12,6.0
2,PLANREALISATIE,Purmerend,Jan/13,7.2
2,PLANREALISATIE,Purmerend,Feb/13,7.1
2,PLANREALISATIE,Purmerend,Mar/13,5.3
2,PLANREALISATIE,Purmerend,Apr/13,6.6
2,PLANREALISATIE,Purmerend,May/13,6.9
2,PLANREALISATIE,Purmerend,Jun/13,7.4
2,PLANREALISATIE,Purmerend,Jul/13,7.4
2,PLANREALISATIE,Purmerend,Aug/13,7.9
2,PLANREALISATIE,Purmerend,Sep/13,7.7
2,PLANREALISATIE,Purmerend,Oct/13,7.7
2,PLANREALISATIE,Purmerend,Nov/13,7.4
2,PLANREALISATIE,Purmerend,Dec/13,7.7
2,PLANREALISATIE,Purmerend,Jan/14,7.6
2,PLANREALISATIE,Purmerend,Feb/14,7.7
2,PLANREALISATIE,Purmerend,Mar/14,8.0
2,PLANREALISATIE,Purmerend,Apr/14,7.9
2,PLANREALISATIE,Purmerend,May/14,7.8
2,PLANREALISATIE,Purmerend,Jun/14,7.6
2,PLANREALISATIE,Purmerend,Jul/14,7.9
2,PLANREALISATIE,Purmerend,Aug/14,6.5
2,PLANREALISATIE,Purmerend,Sep/14,6,8
2,PLANREALISATIE,Purmerend,Oct/14,6.5
2,PLANREALISATIE,Purmerend,Nov/14,8.4
2,PLANREALISATIE,Purmerend,Dec/14,9.4
2,PLANREALISATIE,Wheermolen,Jan/09,NULL
2,PLANREALISATIE,Wheermolen,Feb/09,NULL
2,PLANREALISATIE,Wheermolen,Mar/09,NULL
2,PLANREALISATIE,Wheermolen,Apr/09,NULL
2,PLANREALISATIE,Wheermolen,May/09,NULL
2,PLANREALISATIE,Wheermolen,Jun/09,NULL
2,PLANREALISATIE,Wheermolen,Jul/09,NULL
2,PLANREALISATIE,Wheermolen,Aug/09,NULL
2,PLANREALISATIE,Wheermolen,Sep/09,NULL
2,PLANREALISATIE,Wheermolen,Oct/09,NULL
2,PLANREALISATIE,Wheermolen,Nov/09,NULL
2,PLANREALISATIE,Wheermolen,Dec/09,NULL
2,PLANREALISATIE,Wheermolen,Jan/10,NULL
2,PLANREALISATIE,Wheermolen,Feb/10,NULL
2,PLANREALISATIE,Wheermolen,Mar/10,NULL
2,PLANREALISATIE,Wheermolen,Apr/10,NULL
2,PLANREALISATIE,Wheermolen,May/10,NULL
2,PLANREALISATIE,Wheermolen,Jun/10,NULL
2,PLANREALISATIE,Wheermolen,Jul/10,NULL
2,PLANREALISATIE,Wheermolen,Aug/10,NULL
2,PLANREALISATIE,Wheermolen,Sep/10,NULL
2,PLANREALISATIE,Wheermolen,Oct/10,NULL
2,PLANREALISATIE,Wheermolen,Nov/10,NULL
2,PLANREALISATIE,Wheermolen,Dec/10,NULL
2,PLANREALISATIE,Wheermolen,Jan/11,NULL
2,PLANREALISATIE,Wheermolen,Feb/11,NULL
2,PLANREALISATIE,Wheermolen,Mar/11,NULL
2,PLANREALISATIE,Wheermolen,Apr/11,NULL
2,PLANREALISATIE,Wheermolen,May/11,NULL
2,PLANREALISATIE,Wheermolen,Jun/11,NULL
2,PLANREALISATIE,Wheermolen,Jul/11,NULL
2,PLANREALISATIE,Wheermolen,Aug/11,NULL
2,PLANREALISATIE,Wheermolen,Sep/11,NULL
2,PLANREALISATIE,Wheermolen,Oct/11,NULL
2,PLANREALISATIE,Wheermolen,Nov/11,NULL
2,PLANREALISATIE,Wheermolen,Dec/11,NULL
2,PLANREALISATIE,Wheermolen,Jan/12,NULL
2,PLANREALISATIE,Wheermolen,Feb/12,NULL
2,PLANREALISATIE,Wheermolen,Mar/12,NULL
2,PLANREALISATIE,Wheermolen,Apr/12,NULL
2,PLANREALISATIE,Wheermolen,May/12,NULL
2,PLANREALISATIE,Wheermolen,Jun/12,NULL
2,PLANREALISATIE,Wheermolen,Jul/12,NULL
2,PLANREALISATIE,Wheermolen,Aug/12,NULL
2,PLANREALISATIE,Wheermolen,Sep/12,7.4
2,PLANREALISATIE,Wheermolen,Oct/12,6.9
2,PLANREALISATIE,Wheermolen,Nov/12,7.4
2,PLANREALISATIE,Wheermolen,Dec/12,6.0
2,PLANREALISATIE,Wheermolen,Jan/13,7.2
2,PLANREALISATIE,Wheermolen,Feb/13,7.1
2,PLANREALISATIE,Wheermolen,Mar/13,5.3
2,PLANREALISATIE,Wheermolen,Apr/13,6.6
2,PLANREALISATIE,Wheermolen,May/13,6.9
2,PLANREALISATIE,Wheermolen,Jun/13,7.4
2,PLANREALISATIE,Wheermolen,Jul/13,7.4
2,PLANREALISATIE,Wheermolen,Aug/13,7.9
2,PLANREALISATIE,Wheermolen,Sep/13,7.7
2,PLANREALISATIE,Wheermolen,Oct/13,7.7
2,PLANREALISATIE,Wheermolen,Nov/13,7.4
2,PLANREALISATIE,Wheermolen,Dec/13,7.7
2,PLANREALISATIE,Wheermolen,Jan/14,7.6
2,PLANREALISATIE,Wheermolen,Feb/14,7.7
2,PLANREALISATIE,Wheermolen,Mar/14,8.0
2,PLANREALISATIE,Wheermolen,Apr/14,7.9
2,PLANREALISATIE,Wheermolen,May/14,7.8
2,PLANREALISATIE,Wheermolen,Jun/14,7.6
2,PLANREALISATIE,Wheermolen,Jul/14,7.9
2,PLANREALISATIE,Wheermolen,Aug/14,6.5
2,PLANREALISATIE,Wheermolen,Sep/14,6,8
2,PLANREALISATIE,Wheermolen,Oct/14,6.5
2,PLANREALISATIE,Wheermolen,Nov/14,8.4
2,PLANREALISATIE,Wheermolen,Dec/14,9.4
3,TOESTAND,Gors,Jan/09,NULL
3,TOESTAND,Gors,Feb/09,NULL
3,TOESTAND,Gors,Mar/09,NULL
3,TOESTAND,Gors,Apr/09,NULL
3,TOESTAND,Gors,May/09,NULL
3,TOESTAND,Gors,Jun/09,NULL
3,TOESTAND,Gors,Jul/09,NULL
3,TOESTAND,Gors,Aug/09,NULL
3,TOESTAND,Gors,Sep/09,NULL
3,TOESTAND,Gors,Oct/09,NULL
3,TOESTAND,Gors,Nov/09,NULL
3,TOESTAND,Gors,Dec/09,NULL
3,TOESTAND,Gors,Jan/10,NULL
3,TOESTAND,Gors,Feb/10,NULL
3,TOESTAND,Gors,Mar/10,NULL
3,TOESTAND,Gors,Apr/10,NULL
3,TOESTAND,Gors,May/10,NULL
3,TOESTAND,Gors,Jun/10,NULL
3,TOESTAND,Gors,Jul/10,NULL
3,TOESTAND,Gors,Aug/10,NULL
3,TOESTAND,Gors,Sep/10,NULL
3,TOESTAND,Gors,Oct/10,NULL
3,TOESTAND,Gors,Nov/10,NULL
3,TOESTAND,Gors,Dec/10,NULL
3,TOESTAND,Gors,Jan/11,NULL
3,TOESTAND,Gors,Feb/11,NULL
3,TOESTAND,Gors,Mar/11,NULL
3,TOESTAND,Gors,Apr/11,NULL
3,TOESTAND,Gors,May/11,NULL
3,TOESTAND,Gors,Jun/11,NULL
3,TOESTAND,Gors,Jul/11,NULL
3,TOESTAND,Gors,Aug/11,NULL
3,TOESTAND,Gors,Sep/11,NULL
3,TOESTAND,Gors,Oct/11,NULL
3,TOESTAND,Gors,Nov/11,NULL
3,TOESTAND,Gors,Dec/11,NULL
3,TOESTAND,Gors,Jan/12,NULL
3,TOESTAND,Gors,Feb/12,NULL
3,TOESTAND,Gors,Mar/12,NULL
3,TOESTAND,Gors,Apr/12,NULL
3,TOESTAND,Gors,May/12,NULL
3,TOESTAND,Gors,Jun/12,NULL
3,TOESTAND,Gors,Jul/12,NULL
3,TOESTAND,Gors,Aug/12,NULL
3,TOESTAND,Gors,Sep/12,3.9
3,TOESTAND,Gors,Oct/12,4.0
3,TOESTAND,Gors,Nov/12,3.7
3,TOESTAND,Gors,Dec/12,2.8
3,TOESTAND,Gors,Jan/13,3.6
3,TOESTAND,Gors,Feb/13,3.9
3,TOESTAND,Gors,Mar/13,3.9
3,TOESTAND,Gors,Apr/13,3.7
3,TOESTAND,Gors,May/13,3.9
3,TOESTAND,Gors,Jun/13,3.4
3,TOESTAND,Gors,Jul/13,3.9
3,TOESTAND,Gors,Aug/13,3.9
3,TOESTAND,Gors,Sep/13,3.9
3,TOESTAND,Gors,Oct/13,3.1
3,TOESTAND,Gors,Nov/13,2.2
3,TOESTAND,Gors,Dec/13,6.6
3,TOESTAND,Gors,Jan/14,6.1
3,TOESTAND,Gors,Feb/14,6.3
3,TOESTAND,Gors,Mar/14,6.0
3,TOESTAND,Gors,Apr/14,5.5
3,TOESTAND,Gors,May/14,5.1
3,TOESTAND,Gors,Jun/14,5.7
3,TOESTAND,Gors,Jul/14,5.4
3,TOESTAND,Gors,Aug/14,1.8
3,TOESTAND,Gors,Sep/14,3.6
3,TOESTAND,Gors,Oct/14,8.4
3,TOESTAND,Gors,Nov/14,8.5
3,TOESTAND,Gors,Dec/14,4.9
3,TOESTAND,Weidevenne,Jan/09,NULL
3,TOESTAND,Weidevenne,Feb/09,NULL
3,TOESTAND,Weidevenne,Mar/09,NULL
3,TOESTAND,Weidevenne,Apr/09,NULL
3,TOESTAND,Weidevenne,May/09,NULL
3,TOESTAND,Weidevenne,Jun/09,NULL
3,TOESTAND,Weidevenne,Jul/09,NULL
3,TOESTAND,Weidevenne,Aug/09,NULL
3,TOESTAND,Weidevenne,Sep/09,NULL
3,TOESTAND,Weidevenne,Oct/09,NULL
3,TOESTAND,Weidevenne,Nov/09,NULL
3,TOESTAND,Weidevenne,Dec/09,NULL
3,TOESTAND,Weidevenne,Jan/10,NULL
3,TOESTAND,Weidevenne,Feb/10,NULL
3,TOESTAND,Weidevenne,Mar/10,NULL
3,TOESTAND,Weidevenne,Apr/10,NULL
3,TOESTAND,Weidevenne,May/10,NULL
3,TOESTAND,Weidevenne,Jun/10,NULL
3,TOESTAND,Weidevenne,Jul/10,NULL
3,TOESTAND,Weidevenne,Aug/10,NULL
3,TOESTAND,Weidevenne,Sep/10,NULL
3,TOESTAND,Weidevenne,Oct/10,NULL
3,TOESTAND,Weidevenne,Nov/10,NULL
3,TOESTAND,Weidevenne,Dec/10,NULL
3,TOESTAND,Weidevenne,Jan/11,NULL
3,TOESTAND,Weidevenne,Feb/11,NULL
3,TOESTAND,Weidevenne,Mar/11,NULL
3,TOESTAND,Weidevenne,Apr/11,NULL
3,TOESTAND,Weidevenne,May/11,NULL
3,TOESTAND,Weidevenne,Jun/11,NULL
3,TOESTAND,Weidevenne,Jul/11,NULL
3,TOESTAND,Weidevenne,Aug/11,NULL
3,TOESTAND,Weidevenne,Sep/11,NULL
3,TOESTAND,Weidevenne,Oct/11,NULL
3,TOESTAND,Weidevenne,Nov/11,NULL
3,TOESTAND,Weidevenne,Dec/11,NULL
3,TOESTAND,Weidevenne,Jan/12,NULL
3,TOESTAND,Weidevenne,Feb/12,NULL
3,TOESTAND,Weidevenne,Mar/12,NULL
3,TOESTAND,Weidevenne,Apr/12,NULL
3,TOESTAND,Weidevenne,May/12,NULL
3,TOESTAND,Weidevenne,Jun/12,NULL
3,TOESTAND,Weidevenne,Jul/12,NULL
3,TOESTAND,Weidevenne,Aug/12,NULL
3,TOESTAND,Weidevenne,Sep/12,3.3
3,TOESTAND,Weidevenne,Oct/12,3.6
3,TOESTAND,Weidevenne,Nov/12,3.6
3,TOESTAND,Weidevenne,Dec/12,2.4
3,TOESTAND,Weidevenne,Jan/13,3.1
3,TOESTAND,Weidevenne,Feb/13,3.6
3,TOESTAND,Weidevenne,Mar/13,3.9
3,TOESTAND,Weidevenne,Apr/13,3.7
3,TOESTAND,Weidevenne,May/13,3.4
3,TOESTAND,Weidevenne,Jun/13,3.7
3,TOESTAND,Weidevenne,Jul/13,3.3
3,TOESTAND,Weidevenne,Aug/13,3.4
3,TOESTAND,Weidevenne,Sep/13,3.3
3,TOESTAND,Weidevenne,Oct/13,3.0
3,TOESTAND,Weidevenne,Nov/13,2.7
3,TOESTAND,Weidevenne,Dec/13,6.0
3,TOESTAND,Weidevenne,Jan/14,4.8
3,TOESTAND,Weidevenne,Feb/14,5.1
3,TOESTAND,Weidevenne,Mar/14,5.5
3,TOESTAND,Weidevenne,Apr/14,5.5
3,TOESTAND,Weidevenne,May/14,4.8
3,TOESTAND,Weidevenne,Jun/14,5.7
3,TOESTAND,Weidevenne,Jul/14,5.5
3,TOESTAND,Weidevenne,Aug/14,4.9
3,TOESTAND,Weidevenne,Sep/14,3.7
3,TOESTAND,Weidevenne,Oct/14,8.5
3,TOESTAND,Weidevenne,Nov/14,8.8
3,TOESTAND,Weidevenne,Dec/14,6.3
3,TOESTAND,Centrum,Jan/09,NULL
3,TOESTAND,Centrum,Feb/09,NULL
3,TOESTAND,Centrum,Mar/09,NULL
3,TOESTAND,Centrum,Apr/09,NULL
3,TOESTAND,Centrum,May/09,NULL
3,TOESTAND,Centrum,Jun/09,NULL
3,TOESTAND,Centrum,Jul/09,NULL
3,TOESTAND,Centrum,Aug/09,NULL
3,TOESTAND,Centrum,Sep/09,NULL
3,TOESTAND,Centrum,Oct/09,NULL
3,TOESTAND,Centrum,Nov/09,NULL
3,TOESTAND,Centrum,Dec/09,NULL
3,TOESTAND,Centrum,Jan/10,NULL
3,TOESTAND,Centrum,Feb/10,NULL
3,TOESTAND,Centrum,Mar/10,NULL
3,TOESTAND,Centrum,Apr/10,NULL
3,TOESTAND,Centrum,May/10,NULL
3,TOESTAND,Centrum,Jun/10,NULL
3,TOESTAND,Centrum,Jul/10,NULL
3,TOESTAND,Centrum,Aug/10,NULL
3,TOESTAND,Centrum,Sep/10,NULL
3,TOESTAND,Centrum,Oct/10,NULL
3,TOESTAND,Centrum,Nov/10,NULL
3,TOESTAND,Centrum,Dec/10,NULL
3,TOESTAND,Centrum,Jan/11,NULL
3,TOESTAND,Centrum,Feb/11,NULL
3,TOESTAND,Centrum,Mar/11,NULL
3,TOESTAND,Centrum,Apr/11,NULL
3,TOESTAND,Centrum,May/11,NULL
3,TOESTAND,Centrum,Jun/11,NULL
3,TOESTAND,Centrum,Jul/11,NULL
3,TOESTAND,Centrum,Aug/11,NULL
3,TOESTAND,Centrum,Sep/11,NULL
3,TOESTAND,Centrum,Oct/11,NULL
3,TOESTAND,Centrum,Nov/11,NULL
3,TOESTAND,Centrum,Dec/11,NULL
3,TOESTAND,Centrum,Jan/12,NULL
3,TOESTAND,Centrum,Feb/12,NULL
3,TOESTAND,Centrum,Mar/12,NULL
3,TOESTAND,Centrum,Apr/12,NULL
3,TOESTAND,Centrum,May/12,NULL
3,TOESTAND,Centrum,Jun/12,NULL
3,TOESTAND,Centrum,Jul/12,NULL
3,TOESTAND,Centrum,Aug/12,NULL
3,TOESTAND,Centrum,Sep/12,2.1
3,TOESTAND,Centrum,Oct/12,2.4
3,TOESTAND,Centrum,Nov/12,2.5
3,TOESTAND,Centrum,Dec/12,1.6
3,TOESTAND,Centrum,Jan/13,2.7
3,TOESTAND,Centrum,Feb/13,3.0
3,TOESTAND,Centrum,Mar/13,3.7
3,TOESTAND,Centrum,Apr/13,3.3
3,TOESTAND,Centrum,May/13,3.4
3,TOESTAND,Centrum,Jun/13,3.6
3,TOESTAND,Centrum,Jul/13,3.7
3,TOESTAND,Centrum,Aug/13,3.3
3,TOESTAND,Centrum,Sep/13,2.2
3,TOESTAND,Centrum,Oct/13,2.2
3,TOESTAND,Centrum,Nov/13,1.9
3,TOESTAND,Centrum,Dec/13,5.1
3,TOESTAND,Centrum,Jan/14,3.9
3,TOESTAND,Centrum,Feb/14,4.9
3,TOESTAND,Centrum,Mar/14,6.1
3,TOESTAND,Centrum,Apr/14,5.5
3,TOESTAND,Centrum,May/14,4.9
3,TOESTAND,Centrum,Jun/14,6.0
3,TOESTAND,Centrum,Jul/14,5.4
3,TOESTAND,Centrum,Aug/14,3.6
3,TOESTAND,Centrum,Sep/14,3.6
3,TOESTAND,Centrum,Oct/14,8.4
3,TOESTAND,Centrum,Nov/14,8.8
3,TOESTAND,Centrum,Dec/14,5.7
3,TOESTAND,Purmer-Zuid,Jan/09,NULL
3,TOESTAND,Purmer-Zuid,Feb/09,NULL
3,TOESTAND,Purmer-Zuid,Mar/09,NULL
3,TOESTAND,Purmer-Zuid,Apr/09,NULL
3,TOESTAND,Purmer-Zuid,May/09,NULL
3,TOESTAND,Purmer-Zuid,Jun/09,NULL
3,TOESTAND,Purmer-Zuid,Jul/09,NULL
3,TOESTAND,Purmer-Zuid,Aug/09,NULL
3,TOESTAND,Purmer-Zuid,Sep/09,NULL
3,TOESTAND,Purmer-Zuid,Oct/09,NULL
3,TOESTAND,Purmer-Zuid,Nov/09,NULL
3,TOESTAND,Purmer-Zuid,Dec/09,NULL
3,TOESTAND,Purmer-Zuid,Jan/10,NULL
3,TOESTAND,Purmer-Zuid,Feb/10,NULL
3,TOESTAND,Purmer-Zuid,Mar/10,NULL
3,TOESTAND,Purmer-Zuid,Apr/10,NULL
3,TOESTAND,Purmer-Zuid,May/10,NULL
3,TOESTAND,Purmer-Zuid,Jun/10,NULL
3,TOESTAND,Purmer-Zuid,Jul/10,NULL
3,TOESTAND,Purmer-Zuid,Aug/10,NULL
3,TOESTAND,Purmer-Zuid,Sep/10,NULL
3,TOESTAND,Purmer-Zuid,Oct/10,NULL
3,TOESTAND,Purmer-Zuid,Nov/10,NULL
3,TOESTAND,Purmer-Zuid,Dec/10,NULL
3,TOESTAND,Purmer-Zuid,Jan/11,NULL
3,TOESTAND,Purmer-Zuid,Feb/11,NULL
3,TOESTAND,Purmer-Zuid,Mar/11,NULL
3,TOESTAND,Purmer-Zuid,Apr/11,NULL
3,TOESTAND,Purmer-Zuid,May/11,NULL
3,TOESTAND,Purmer-Zuid,Jun/11,NULL
3,TOESTAND,Purmer-Zuid,Jul/11,NULL
3,TOESTAND,Purmer-Zuid,Aug/11,NULL
3,TOESTAND,Purmer-Zuid,Sep/11,NULL
3,TOESTAND,Purmer-Zuid,Oct/11,NULL
3,TOESTAND,Purmer-Zuid,Nov/11,NULL
3,TOESTAND,Purmer-Zuid,Dec/11,NULL
3,TOESTAND,Purmer-Zuid,Jan/12,NULL
3,TOESTAND,Purmer-Zuid,Feb/12,NULL
3,TOESTAND,Purmer-Zuid,Mar/12,NULL
3,TOESTAND,Purmer-Zuid,Apr/12,NULL
3,TOESTAND,Purmer-Zuid,May/12,NULL
3,TOESTAND,Purmer-Zuid,Jun/12,NULL
3,TOESTAND,Purmer-Zuid,Jul/12,NULL
3,TOESTAND,Purmer-Zuid,Aug/12,NULL
3,TOESTAND,Purmer-Zuid,Sep/12,2.5
3,TOESTAND,Purmer-Zuid,Oct/12,2.2
3,TOESTAND,Purmer-Zuid,Nov/12,3.0
3,TOESTAND,Purmer-Zuid,Dec/12,1.0
3,TOESTAND,Purmer-Zuid,Jan/13,1.6
3,TOESTAND,Purmer-Zuid,Feb/13,1.3
3,TOESTAND,Purmer-Zuid,Mar/13,3.3
3,TOESTAND,Purmer-Zuid,Apr/13,3.3
3,TOESTAND,Purmer-Zuid,May/13,1.9
3,TOESTAND,Purmer-Zuid,Jun/13,2.7
3,TOESTAND,Purmer-Zuid,Jul/13,1.5
3,TOESTAND,Purmer-Zuid,Aug/13,1.0
3,TOESTAND,Purmer-Zuid,Sep/13,1.0
3,TOESTAND,Purmer-Zuid,Oct/13,1.0
3,TOESTAND,Purmer-Zuid,Nov/13,1.0
3,TOESTAND,Purmer-Zuid,Dec/13,3.9
3,TOESTAND,Purmer-Zuid,Jan/14,4.0
3,TOESTAND,Purmer-Zuid,Feb/14,3.3
3,TOESTAND,Purmer-Zuid,Mar/14,4.0
3,TOESTAND,Purmer-Zuid,Apr/14,3.7
3,TOESTAND,Purmer-Zuid,May/14,3.1
3,TOESTAND,Purmer-Zuid,Jun/14,4.6
3,TOESTAND,Purmer-Zuid,Jul/14,3.3
3,TOESTAND,Purmer-Zuid,Aug/14,2.4
3,TOESTAND,Purmer-Zuid,Sep/14,2.8
3,TOESTAND,Purmer-Zuid,Oct/14,8.1
3,TOESTAND,Purmer-Zuid,Nov/14,8.1
3,TOESTAND,Purmer-Zuid,Dec/14,4.5
3,TOESTAND,Overwhere,Jan/09,NULL
3,TOESTAND,Overwhere,Feb/09,NULL
3,TOESTAND,Overwhere,Mar/09,NULL
3,TOESTAND,Overwhere,Apr/09,NULL
3,TOESTAND,Overwhere,May/09,NULL
3,TOESTAND,Overwhere,Jun/09,NULL
3,TOESTAND,Overwhere,Jul/09,NULL
3,TOESTAND,Overwhere,Aug/09,NULL
3,TOESTAND,Overwhere,Sep/09,NULL
3,TOESTAND,Overwhere,Oct/09,NULL
3,TOESTAND,Overwhere,Nov/09,NULL
3,TOESTAND,Overwhere,Dec/09,NULL
3,TOESTAND,Overwhere,Jan/10,NULL
3,TOESTAND,Overwhere,Feb/10,NULL
3,TOESTAND,Overwhere,Mar/10,NULL
3,TOESTAND,Overwhere,Apr/10,NULL
3,TOESTAND,Overwhere,May/10,NULL
3,TOESTAND,Overwhere,Jun/10,NULL
3,TOESTAND,Overwhere,Jul/10,NULL
3,TOESTAND,Overwhere,Aug/10,NULL
3,TOESTAND,Overwhere,Sep/10,NULL
3,TOESTAND,Overwhere,Oct/10,NULL
3,TOESTAND,Overwhere,Nov/10,NULL
3,TOESTAND,Overwhere,Dec/10,NULL
3,TOESTAND,Overwhere,Jan/11,NULL
3,TOESTAND,Overwhere,Feb/11,NULL
3,TOESTAND,Overwhere,Mar/11,NULL
3,TOESTAND,Overwhere,Apr/11,NULL
3,TOESTAND,Overwhere,May/11,NULL
3,TOESTAND,Overwhere,Jun/11,NULL
3,TOESTAND,Overwhere,Jul/11,NULL
3,TOESTAND,Overwhere,Aug/11,NULL
3,TOESTAND,Overwhere,Sep/11,NULL
3,TOESTAND,Overwhere,Oct/11,NULL
3,TOESTAND,Overwhere,Nov/11,NULL
3,TOESTAND,Overwhere,Dec/11,NULL
3,TOESTAND,Overwhere,Jan/12,NULL
3,TOESTAND,Overwhere,Feb/12,NULL
3,TOESTAND,Overwhere,Mar/12,NULL
3,TOESTAND,Overwhere,Apr/12,NULL
3,TOESTAND,Overwhere,May/12,NULL
3,TOESTAND,Overwhere,Jun/12,NULL
3,TOESTAND,Overwhere,Jul/12,NULL
3,TOESTAND,Overwhere,Aug/12,NULL
3,TOESTAND,Overwhere,Sep/12,1.9
3,TOESTAND,Overwhere,Oct/12,2.1
3,TOESTAND,Overwhere,Nov/12,1.6
3,TOESTAND,Overwhere,Dec/12,1.0
3,TOESTAND,Overwhere,Jan/13,1.0
3,TOESTAND,Overwhere,Feb/13,1.0
3,TOESTAND,Overwhere,Mar/13,3.1
3,TOESTAND,Overwhere,Apr/13,2.5
3,TOESTAND,Overwhere,May/13,3.1
3,TOESTAND,Overwhere,Jun/13,2.4
3,TOESTAND,Overwhere,Jul/13,3.1
3,TOESTAND,Overwhere,Aug/13,2.5
3,TOESTAND,Overwhere,Sep/13,2.4
3,TOESTAND,Overwhere,Oct/13,1.0
3,TOESTAND,Overwhere,Nov/13,1.3
3,TOESTAND,Overwhere,Dec/13,4.9
3,TOESTAND,Overwhere,Jan/14,5.5
3,TOESTAND,Overwhere,Feb/14,6.0
3,TOESTAND,Overwhere,Mar/14,6.4
3,TOESTAND,Overwhere,Apr/14,5.5
3,TOESTAND,Overwhere,May/14,6.3
3,TOESTAND,Overwhere,Jun/14,6.0
3,TOESTAND,Overwhere,Jul/14,5.1
3,TOESTAND,Overwhere,Aug/14,6.3
3,TOESTAND,Overwhere,Sep/14,4.0
3,TOESTAND,Overwhere,Oct/14,7.8
3,TOESTAND,Overwhere,Nov/14,9.1
3,TOESTAND,Overwhere,Dec/14,5.7
3,TOESTAND,Purmer-Noord,Jan/09,NULL
3,TOESTAND,Purmer-Noord,Feb/09,NULL
3,TOESTAND,Purmer-Noord,Mar/09,NULL
3,TOESTAND,Purmer-Noord,Apr/09,NULL
3,TOESTAND,Purmer-Noord,May/09,NULL
3,TOESTAND,Purmer-Noord,Jun/09,NULL
3,TOESTAND,Purmer-Noord,Jul/09,NULL
